0.5 0.08 0.75 -0.299755 -0.39009 12.2304 -20.9703 1.79853 2.34054 0.302929 -1.63223
0.5 0.08 0.78 -0.295154 -0.40451 12.4391 -20.0558 1.77092 2.42706 -0.0777149 -1.42834
0.5 0.08 0.81 -0.290337 -0.418224 12.6061 -19.2205 1.74202 2.50935 -0.440887 -1.27048
0.5 0.08 0.84 -0.28535 -0.431289 12.7395 -18.4546 1.7121 2.58774 -0.786623 -1.15128
0.5 0.08 0.87 -0.280227 -0.443756 12.8454 -17.7497 1.68136 2.66254 -1.11528 -1.06476
0.5 0.08 0.9 -0.275 -0.455671 12.929 -17.0987 1.65 2.73403 -1.4274 -1.00594
0.5 0.08 0.93 -0.269693 -0.467075 12.9942 -16.4957 1.61816 2.80245 -1.7237 -0.970701
0.5 0.08 0.96 -0.264326 -0.478003 13.044 -15.9356 1.58596 2.86802 -2.00489 -0.955734
0.5 0.08 0.99 -0.258916 -0.488489 13.0811 -15.4138 1.5535 2.93093 -2.27173 -0.958051
0.5 0.08 1.02 -0.253478 -0.498562 13.1077 -14.9266 1.52087 2.99137 -2.52496 -0.975263
0.5 0.08 1.05 -0.248023 -0.50825 13.1255 -14.4705 1.48814 3.0495 -2.76535 -1.00532
0.5 0.08 1.08 -0.242561 -0.517577 13.1358 -14.0427 1.45537 3.10546 -2.99361 -1.04653
0.5 0.08 1.11 -0.2371 -0.526565 13.1397 -13.6408 1.4226 3.15939 -3.21045 -1.09751
0.5 0.08 1.14 -0.231644 -0.535232 13.1378 -13.2629 1.38987 3.21139 -3.41655 -1.15727
0.5 0.08 1.17 -0.226198 -0.543594 13.1305 -12.9074 1.35719 3.26157 -3.61258 -1.22511
0.5 0.08 1.2 -0.220762 -0.551666 13.1179 -12.5734 1.32457 3.31 -3.79916 -1.30071
0.5 0.08 1.23 -0.215335 -0.559459 13.0994 -12.2602 1.29201 3.35675 -3.97693 -1.38407
0.5 0.08 1.26 -0.209914 -0.56698 13.0745 -11.9679 1.25948 3.40188 -4.14649 -1.47556
0.5 0.08 1.29 -0.204493 -0.574235 13.0421 -11.6968 1.22696 3.44541 -4.30841 -1.57586
0.5 0.08 1.32 -0.199065 -0.581228 13.0007 -11.4477 1.19439 3.48737 -4.46326 -1.68602
0.5 0.08 1.35 -0.19362 -0.587958 12.9486 -11.2219 1.16172 3.52775 -4.61158 -1.80742
0.5 0.08 1.38 -0.188146 -0.594424 12.8839 -11.0213 1.12888 3.56654 -4.75388 -1.94177
0.5 0.08 1.41 -0.182629 -0.600621 12.8039 -10.848 1.09577 3.60372 -4.89066 -2.09115
0.5 0.08 1.44 -0.177053 -0.60654 12.7059 -10.7049 1.06232 3.63924 -5.02241 -2.25797
0.5 0.08 1.47 -0.1714 -0.612172 12.5868 -10.595 1.0284 3.67303 -5.14957 -2.44499
0.5 0.08 1.5 -0.165649 -0.617504 12.4431 -10.522 0.993893 3.70503 -5.27259 -2.65529
0.5 0.09 0 -0.0673323 -0.0666433 -7.66965 2.08672 0.404005 0.399863 -11.4309 -12.5202
0.5 0.09 0.03 -0.0747042 -0.0721545 -9.63829 0.217944 0.448234 0.432929 -4.59482 -1.30758
0.5 0.09 0.06 -0.0819937 -0.0772136 -10.5479 0.170013 0.491969 0.463283 -4.75794 -1.01999
0.5 0.09 0.09 -0.0892428 -0.0823202 -11.5663 0.136588 0.535463 0.493922 -5.01711 -0.819445
0.5 0.09 0.12 -0.0964236 -0.0875922 -12.716 0.107793 0.578547 0.525554 -5.34296 -0.646675
0.5 0.09 0.15 -0.1035 -0.0930953 -14.015 0.0803155 0.621005 0.558571 -5.7304 -0.481813
0.5 0.09 0.18 -0.110434 -0.098876 -15.4807 0.0525124 0.662606 0.593254 -6.18045 -0.314996
0.5 0.09 0.21 -0.117185 -0.104972 -17.13 0.0233677 0.703111 0.629831 -6.69638 -0.14013
0.5 0.09 0.24 -0.123713 -0.111417 -18.9794 -0.00784409 0.742277 0.668498 -7.28247 0.0471387
0.5 0.09 0.27 -0.129976 -0.11824 -21.0457 -0.0416952 0.779857 0.709436 -7.94356 0.250243
0.5 0.09 0.3 -0.135934 -0.12547 -23.3453 -0.0786688 0.815602 0.752815 -8.68479 0.472082
0.5 0.09 0.33 -0.141545 -0.133135 -25.8947 -0.119193 0.849263 0.798797 -9.51147 0.715224
0.5 0.09 0.36 -0.146766 -0.141259 -28.7105 -0.16366 0.880588 0.847541 -10.4291 0.982022
0.5 0.09 0.39 -0.151556 -0.149869 -31.8092 -0.212437 0.909323 0.8992 -11.4431 1.27468
0.5 0.09 0.42 -0.253395 -0.0754246 -11.1931 -50.6158 1.52037 0.452547 0.231453 -19.6206
0.5 0.09 0.45 -0.26978 -0.111975 -4.82531 -45.8857 1.61868 0.67185 2.00983 -15.8327
0.5 0.09 0.48 -0.281577 -0.143647 -0.448888 -41.9773 1.68946 0.861883 2.86257 -12.9627
0.5 0.09 0.51 -0.289704 -0.172141 2.67625 -38.6928 1.73823 1.03285 3.19403 -10.7422
0.5 0.09 0.54 -0.295006 -0.198241 4.97603 -35.893 1.77003 1.18945 3.22233 -8.99492
0.5 0.09 0.57 -0.298138 -0.222386 6.7093 -33.4773 1.78883 1.33432 3.07125 -7.60142
0.5 0.09 0.6 -0.299592 -0.244864 8.04082 -31.3713 1.79755 1.46919 2.81396 -6.47848
0.5 0.09 0.63 -0.299736 -0.265887 9.07959 -29.519 1.79842 1.59532 2.49508 -5.56639
0.5 0.09 0.66 -0.298845 -0.285619 9.90018 -27.8769 1.79307 1.71372 2.14248 -4.82131
0.5 0.09 0.69 -0.297131 -0.304198 10.555 -26.4111 1.78278 1.82519 1.77389 -4.21035
